order_id,order_date,region,carrier,product_category,order_value_eur,delivery_days
ORD-2026234,2024-04-28,Sued,Hermes,Home,148.59,4.4
ORD-2025883,2024-04-28,Sued,DHL,Apparel,24.44,1.4
ORD-2024721,2024-04-28,West,DHL,Food,32.02,2.9
ORD-2024278,2024-04-29,Sued,GLS,Apparel,47.93,2.1
ORD-2025703,2024-04-29,West,DHL,Home,65.47,3.8
ORD-2027716,2024-04-29,Zentral,DPD,Electronics,132.47,3.0
ORD-2027157,2024-04-29,Sued,Hermes,Apparel,51.63,2.9
ORD-2027133,2024-04-29,West,GLS,Food,43.09,4.4
ORD-2025997,2024-04-29,Nord,DPD,Home,64.17,2.1
ORD-2026842,2024-04-29,West,DPD,Electronics,37.28,1.0
ORD-2027627,2024-04-29,Ost,DPD,Home,296.48,5.0
ORD-2025271,2024-04-29,Ost,GLS,Home,74.39,3.7
ORD-2025310,2024-04-29,Nord,DHL,Books,74.73,3.0
ORD-2026517,2024-04-29,Zentral,DHL,Home,238.63,2.0
ORD-2024432,2024-04-29,Sued,Hermes,Food,12.71,4.4
ORD-2025581,2024-04-29,West,DHL,Books,118.55,1.6
ORD-2028638,2024-04-29,Ost,DHL,Electronics,102.01,2.8
ORD-2028799,2024-04-29,Ost,GLS,Apparel,97.98,2.9
ORD-2025991,2024-04-30,Nord,GLS,Electronics,25.41,3.3
ORD-2024176,2024-04-30,Nord,GLS,Apparel,14.99,3.1
ORD-2026206,2024-04-30,Zentral,DHL,Apparel,197.7,2.5
ORD-2027131,2024-04-30,West,DHL,Electronics,98.58,4.0
ORD-2027696,2024-04-30,Nord,DPD,Home,53.16,4.6
ORD-2024862,2024-04-30,Sued,DHL,Food,61.68,3.7
ORD-2026698,2024-04-30,West,DHL,Home,28.44,2.7
ORD-2026335,2024-04-30,West,DHL,Apparel,55.95,2.6
ORD-2028491,2024-04-30,Ost,DHL,Food,11.71,3.2
ORD-2026316,2024-04-30,Nord,Hermes,Electronics,13.82,2.5
ORD-2027918,2024-05-01,Sued,DHL,Home,11.46,2.5
ORD-2024591,2024-05-01,West,UPS,Books,57.7,1.9
ORD-2024688,2024-05-01,Zentral,Hermes,Apparel,166.13,6.6
ORD-2024445,2024-05-01,Ost,DHL,Electronics,8.8,10.3
ORD-2025876,2024-05-01,West,GLS,Books,52.7,17.3
ORD-2025836,2024-05-01,Sued,DHL,Electronics,15.14,2.2
ORD-2024839,2024-05-01,Sued,GLS,Home,33.51,2.1
ORD-2028697,2024-05-01,Ost,Hermes,Home,17.29,7.5
ORD-2024611,2024-05-01,West,DHL,Home,40.09,2.9
ORD-2028570,2024-05-01,Zentral,DPD,Apparel,75.52,4.9
ORD-2024008,2024-05-01,Nord,GLS,Electronics,7.25,3.5
ORD-2025364,2024-05-01,Nord,GLS,Electronics,38.0,4.0
ORD-2026616,2024-05-01,West,DHL,Food,28.79,2.2
ORD-2027418,2024-05-01,Ost,DHL,Home,30.16,3.7
ORD-2027356,2024-05-01,Ost,DPD,Home,63.91,2.8
ORD-2025092,2024-05-02,Sued,Hermes,Apparel,69.86,3.0
ORD-2025590,2024-05-02,Zentral,DHL,Electronics,18.79,2.9
ORD-2027610,2024-05-02,Zentral,Hermes,Books,36.72,6.1
ORD-2028459,2024-05-02,Sued,DHL,Home,119.31,3.2
ORD-2028175,2024-05-02,Zentral,DHL,Electronics,26.09,2.0
ORD-2024224,2024-05-02,Ost,DHL,Electronics,97.9,1.9
ORD-2028682,2024-05-02,West,DHL,Home,74.74,2.3
ORD-2025842,2024-05-02,West,DHL,Books,33.76,2.3
ORD-2026150,2024-05-03,Nord,Hermes,Books,102.56,3.3
ORD-2028261,2024-05-03,Nord,UPS,Electronics,30.35,3.3
ORD-2026608,2024-05-03,Nord,DHL,Food,80.49,3.5
ORD-2027130,2024-05-03,Zentral,GLS,Apparel,18.71,4.2
ORD-2025602,2024-05-03,West,DHL,Electronics,172.63,1.6
ORD-2028324,2024-05-03,Nord,Hermes,Apparel,24.44,3.4
ORD-2024427,2024-05-03,Sued,Hermes,Home,75.08,4.3
ORD-2026459,2024-05-03,Ost,Hermes,Home,286.31,2.7
ORD-2027864,2024-05-03,West,Hermes,Electronics,39.68,3.9
ORD-2024235,2024-05-03,Nord,DHL,Electronics,33.75,3.1
ORD-2027422,2024-05-03,Ost,DPD,Electronics,93.16,3.1
ORD-2026782,2024-05-03,West,DPD,Apparel,40.63,3.3
ORD-2028707,2024-05-03,West,DHL,Apparel,40.55,1.4
ORD-2027070,2024-05-03,Ost,DHL,Electronics,38.05,2.0
ORD-2027415,2024-05-04,Nord,DPD,Apparel,55.07,2.6
ORD-2027969,2024-05-04,Nord,DPD,Electronics,158.02,3.4
ORD-2027459,2024-05-04,Nord,DHL,Electronics,30.24,2.0
ORD-2025060,2024-05-04,Ost,DHL,Apparel,23.86,1.7
ORD-2027154,2024-05-04,Ost,DHL,Home,47.67,3.1
ORD-2027419,2024-05-04,Nord,DPD,Food,97.26,1.0
ORD-2026253,2024-05-04,Zentral,DHL,Apparel,135.81,1.5
ORD-2025931,2024-05-04,Ost,DHL,Home,57.98,2.7
ORD-2026918,2024-05-04,Ost,DHL,Electronics,51.3,2.4
ORD-2026207,2024-05-04,West,GLS,Home,59.58,3.1
ORD-2024399,2024-05-04,Sued,DPD,Food,25.09,3.9
ORD-2028849,2024-05-04,Zentral,Hermes,Home,56.15,1.1
ORD-2028264,2024-05-05,Sued,DPD,Apparel,62.66,5.1
ORD-2026039,2024-05-05,West,DHL,Electronics,16.14,3.2
ORD-2024912,2024-05-05,Sued,UPS,Food,87.63,2.3
ORD-2026027,2024-05-05,Zentral,UPS,Electronics,26.72,4.2
ORD-2024213,2024-05-05,Ost,DHL,Home,45.74,3.2
ORD-2026815,2024-05-05,West,GLS,Electronics,73.48,2.0
ORD-2026626,2024-05-05,Nord,DHL,Home,18.78,1.5
ORD-2028568,2024-05-05,Sued,DHL,Electronics,15.4,1.5
ORD-2024638,2024-05-05,Ost,DHL,Home,84.72,1.9
ORD-2024450,2024-05-05,Zentral,DHL,Food,65.08,1.0
ORD-2027389,2024-05-05,West,UPS,Books,16.07,2.7
ORD-2028990,2024-05-05,Ost,Hermes,Apparel,39.9,1.3
ORD-2024643,2024-05-05,Zentral,GLS,Home,207.15,2.2
ORD-2027839,2024-05-05,West,DHL,Home,144.66,2.1
ORD-2027433,2024-05-05,Sued,DHL,Apparel,93.53,2.5
ORD-2024818,2024-05-05,Ost,GLS,Apparel,79.06,2.8
ORD-2027555,2024-05-05,Nord,Hermes,Food,15.27,7.4
ORD-2028193,2024-05-05,Ost,GLS,Electronics,166.7,2.1
ORD-2027673,2024-05-06,Ost,Hermes,Apparel,315.6,5.6
ORD-2027302,2024-05-06,Sued,Hermes,Home,60.33,4.5
ORD-2027158,2024-05-06,West,GLS,Books,37.39,2.5
ORD-2027272,2024-05-06,West,DPD,Apparel,240.8,4.5
ORD-2024442,2024-05-06,Sued,DHL,Home,8.3,3.7
ORD-2027588,2024-05-06,Ost,Hermes,Electronics,19.51,1.9
ORD-2024882,2024-05-06,Ost,Hermes,Books,45.49,4.1
ORD-2024365,2024-05-06,Zentral,UPS,Electronics,33.51,2.1
ORD-2025147,2024-05-06,Sued,DHL,Electronics,18.97,2.6
ORD-2028393,2024-05-06,Zentral,Hermes,Electronics,62.05,3.7
ORD-2028583,2024-05-06,Sued,Hermes,Food,20.59,5.3
ORD-2026864,2024-05-06,Ost,DHL,Electronics,61.73,1.7
ORD-2027346,2024-05-06,West,Hermes,Apparel,104.98,2.3
ORD-2025865,2024-05-06,Zentral,Hermes,Home,55.1,5.3
ORD-2028430,2024-05-06,West,DHL,Home,18.04,3.1
ORD-2027586,2024-05-07,Zentral,DHL,Apparel,32.74,3.7
ORD-2028939,2024-05-07,Nord,DHL,Apparel,105.03,4.0
ORD-2025338,2024-05-07,Sued,DHL,Apparel,129.79,1.8
ORD-2024170,2024-05-07,Zentral,DHL,Apparel,203.23,4.0
ORD-2024248,2024-05-07,Nord,DHL,Apparel,78.02,3.5
ORD-2028292,2024-05-07,Zentral,GLS,Electronics,99.74,1.6
ORD-2025313,2024-05-07,Nord,DHL,Food,96.28,2.5
ORD-2028220,2024-05-07,Sued,DPD,Electronics,50.15,2.5
ORD-2024304,2024-05-07,Zentral,UPS,Apparel,90.31,2.6
ORD-2026666,2024-05-07,West,DHL,Books,34.45,1.2
ORD-2024351,2024-05-07,Zentral,DPD,Food,23.86,4.0
ORD-2027014,2024-05-07,Nord,Hermes,Apparel,31.39,2.7
ORD-2026414,2024-05-07,West,DHL,Apparel,46.82,2.2
ORD-2028607,2024-05-07,West,DHL,Apparel,18.57,1.5
ORD-2025184,2024-05-07,Ost,DHL,Electronics,230.43,1.6
ORD-2027074,2024-05-07,Zentral,DHL,Electronics,46.25,1.8
ORD-2026818,2024-05-08,Nord,DHL,Electronics,26.89,2.6
ORD-2024099,2024-05-08,Sued,DHL,Home,81.91,2.7
ORD-2024252,2024-05-08,West,Hermes,Home,88.02,4.1
ORD-2024443,2024-05-08,Ost,DPD,Apparel,88.75,1.5
ORD-2025409,2024-05-08,Sued,DPD,Apparel,33.64,2.5
ORD-2026518,2024-05-08,Ost,DPD,Home,57.95,3.1
ORD-2028772,2024-05-08,Nord,Hermes,Apparel,27.5,2.8
ORD-2026103,2024-05-08,Zentral,DPD,Electronics,202.19,3.4
ORD-2026674,2024-05-08,Ost,DHL,Home,113.4,1.0
ORD-2026046,2024-05-08,Nord,DHL,Food,34.67,1.5
ORD-2027002,2024-05-08,West,UPS,Home,57.69,2.6
ORD-2028506,2024-05-08,Zentral,Hermes,Home,52.3,5.9
ORD-2028022,2024-05-08,Sued,DPD,Apparel,38.62,1.4
ORD-2026988,2024-05-08,West,DHL,Books,88.5,3.7
ORD-2028487,2024-05-08,Zentral,GLS,Apparel,12.26,5.5
ORD-2025367,2024-05-09,Ost,DHL,Electronics,91.05,2.0
ORD-2026434,2024-05-09,Zentral,DPD,Apparel,39.01,3.7
ORD-2025958,2024-05-09,West,DHL,Home,32.19,1.6
ORD-2026295,2024-05-09,Ost,Hermes,Electronics,38.09,1.8
ORD-2025112,2024-05-09,West,GLS,Food,46.26,2.8
ORD-2026427,2024-05-09,Zentral,Hermes,Books,51.09,4.4
ORD-2026280,2024-05-09,Nord,DPD,Apparel,61.95,5.5
ORD-2024207,2024-05-09,Zentral,DHL,Electronics,12.68,3.5
ORD-2025731,2024-05-09,Ost,DHL,Apparel,41.43,2.0
ORD-2025009,2024-05-09,Sued,Hermes,Apparel,67.27,3.2
ORD-2026005,2024-05-09,Ost,Hermes,Home,57.85,6.5
ORD-2026387,2024-05-09,Zentral,Hermes,Food,67.74,3.6
ORD-2024214,2024-05-09,Ost,DHL,Books,24.72,1.1
ORD-2026519,2024-05-09,Sued,GLS,Books,25.12,2.8
ORD-2025241,2024-05-10,Zentral,Hermes,Books,71.38,5.7
ORD-2027035,2024-05-10,Ost,DPD,Apparel,42.52,1.6
ORD-2024041,2024-05-10,Sued,DHL,Books,79.58,3.7
ORD-2027018,2024-05-10,West,GLS,Electronics,22.24,3.1
ORD-2024275,2024-05-10,Nord,DHL,Electronics,22.01,3.3
ORD-2026879,2024-05-10,Sued,DHL,Books,191.79,3.8
ORD-2024126,2024-05-10,Ost,Hermes,Books,35.84,3.1
ORD-2025933,2024-05-10,Zentral,DHL,Home,351.83,1.0
ORD-2025479,2024-05-10,West,DHL,Apparel,20.8,1.4
ORD-2025897,2024-05-10,Nord,DHL,Food,170.9,2.9
ORD-2028918,2024-05-10,West,GLS,Home,11.19,3.2
ORD-2025417,2024-05-10,Nord,DPD,Electronics,153.22,2.6
ORD-2024015,2024-05-10,West,DHL,Electronics,57.48,2.0
ORD-2026175,2024-05-11,Zentral,DHL,Home,83.49,2.7
ORD-2024625,2024-05-11,West,DHL,Electronics,23.85,1.0
ORD-2026710,2024-05-11,West,DHL,Home,220.03,1.9
ORD-2027201,2024-05-11,West,DPD,Food,99.62,2.7
ORD-2026708,2024-05-11,Ost,DHL,Apparel,69.24,2.6
ORD-2025048,2024-05-11,West,DHL,Apparel,40.63,3.3
ORD-2028081,2024-05-11,Ost,DPD,Apparel,139.68,2.7
ORD-2028395,2024-05-11,Nord,GLS,Books,121.89,2.6
ORD-2026095,2024-05-11,Nord,Hermes,Electronics,25.27,4.5
ORD-2028694,2024-05-11,West,DHL,Books,30.77,2.9
ORD-2027856,2024-05-11,West,DPD,Books,47.3,1.5
ORD-2025237,2024-05-11,Ost,DHL,Books,31.68,1.7
ORD-2024592,2024-05-12,West,DHL,Home,300.49,3.3
ORD-2025144,2024-05-12,West,Hermes,Apparel,18.83,14.2
ORD-2028890,2024-05-12,Nord,GLS,Apparel,21.24,3.0
ORD-2026134,2024-05-12,Nord,DPD,Home,51.67,4.0
ORD-2027023,2024-05-12,Nord,GLS,Home,143.56,1.6
ORD-2028080,2024-05-12,Sued,UPS,Home,79.72,2.3
ORD-2028495,2024-05-12,Zentral,DHL,Home,334.79,2.1
ORD-2024744,2024-05-12,Nord,DHL,Books,53.32,2.0
ORD-2025983,2024-05-12,West,Hermes,Apparel,33.57,1.0
ORD-2027870,2024-05-12,Sued,UPS,Books,43.56,2.2
ORD-2026473,2024-05-12,Nord,GLS,Electronics,81.1,1.0
ORD-2026551,2024-05-12,Ost,DHL,Books,50.91,2.0
ORD-2024980,2024-05-12,West,DPD,Apparel,42.31,3.0
ORD-2024806,2024-05-12,Ost,DPD,Apparel,214.94,2.9
ORD-2024849,2024-05-12,West,DHL,Electronics,10.9,1.8
ORD-2025651,2024-05-12,Zentral,Hermes,Home,158.05,1.0
ORD-2025355,2024-05-13,West,DHL,Food,77.65,2.8
ORD-2027027,2024-05-13,Sued,DHL,Books,109.58,3.3
ORD-2024970,2024-05-13,Ost,DHL,Electronics,26.61,3.0
ORD-2025073,2024-05-13,Sued,Hermes,Home,24.58,3.5
ORD-2024654,2024-05-13,West,UPS,Apparel,7.85,1.5
ORD-2025127,2024-05-13,West,DHL,Books,41.51,3.3
ORD-2026378,2024-05-13,West,DHL,Books,72.54,3.3
ORD-2027096,2024-05-13,Ost,UPS,Electronics,249.08,2.2
ORD-2028343,2024-05-13,Sued,DPD,Apparel,76.16,1.4
ORD-2025717,2024-05-13,Zentral,DHL,Apparel,31.19,2.7
ORD-2027426,2024-05-13,Ost,UPS,Home,130.09,2.5
ORD-2028560,2024-05-13,Ost,UPS,Home,56.8,1.3
ORD-2024162,2024-05-13,Zentral,UPS,Food,52.44,3.1
ORD-2027831,2024-05-13,Sued,DHL,Food,142.45,2.6
ORD-2028480,2024-05-14,West,UPS,Electronics,27.89,2.3
ORD-2024043,2024-05-14,Ost,DHL,Apparel,30.43,3.1
ORD-2024302,2024-05-14,Zentral,Hermes,Food,52.76,4.3
ORD-2027844,2024-05-14,West,Hermes,Food,44.61,3.5
ORD-2024110,2024-05-14,West,Hermes,Home,111.44,2.3
ORD-2026630,2024-05-14,Sued,DHL,Apparel,44.59,1.7
ORD-2027574,2024-05-14,Zentral,Hermes,Books,43.1,4.1
ORD-2028661,2024-05-15,Sued,GLS,Home,67.63,4.0
ORD-2026168,2024-05-15,West,DHL,Apparel,79.4,1.8
ORD-2026273,2024-05-15,Zentral,DHL,Books,55.36,3.8
ORD-2024617,2024-05-15,Nord,Hermes,Food,114.0,2.6
ORD-2024692,2024-05-15,Sued,DHL,Apparel,14.41,1.3
ORD-2025105,2024-05-15,Zentral,DHL,Home,31.58,1.4
ORD-2026669,2024-05-15,West,DPD,Food,60.65,4.9
ORD-2027242,2024-05-15,West,DHL,Home,51.66,2.3
ORD-2024100,2024-05-15,Nord,DHL,Home,72.13,2.4
ORD-2028711,2024-05-15,West,DPD,Home,60.01,2.4
ORD-2027584,2024-05-15,West,GLS,Home,96.52,4.0
ORD-2026320,2024-05-15,Ost,DHL,Apparel,36.93,2.8
ORD-2026062,2024-05-15,Sued,Hermes,Electronics,114.54,7.7
ORD-2027225,2024-05-15,Sued,Hermes,Apparel,58.29,1.8
ORD-2026573,2024-05-15,Nord,Hermes,Books,84.92,5.1
ORD-2028451,2024-05-16,West,UPS,Apparel,56.63,2.7
ORD-2025592,2024-05-16,Ost,Hermes,Home,51.37,3.2
ORD-2028589,2024-05-16,West,Hermes,Home,112.48,3.3
ORD-2026785,2024-05-16,Nord,UPS,Home,97.59,2.2
ORD-2025463,2024-05-16,Sued,UPS,Electronics,92.56,2.8
ORD-2027754,2024-05-16,Zentral,DHL,Home,28.13,2.1
ORD-2025025,2024-05-16,Zentral,Hermes,Electronics,167.64,2.5
ORD-2024956,2024-05-16,Sued,Hermes,Food,59.41,4.6
ORD-2027700,2024-05-16,Sued,Hermes,Books,11.92,3.4
ORD-2025169,2024-05-16,West,GLS,Home,35.79,4.4
ORD-2028536,2024-05-16,Ost,DHL,Books,38.12,3.3
ORD-2026998,2024-05-16,Zentral,UPS,Apparel,71.74,2.1
ORD-2027994,2024-05-16,West,DPD,Food,46.27,3.5
ORD-2028374,2024-05-16,Sued,GLS,Home,27.2,2.9
ORD-2024182,2024-05-16,Sued,Hermes,Home,70.73,2.3
ORD-2026789,2024-05-17,Sued,DHL,Books,44.56,1.6
ORD-2026925,2024-05-17,Sued,GLS,Home,13.61,14.9
ORD-2028125,2024-05-17,West,GLS,Food,61.28,4.5
ORD-2025005,2024-05-17,Nord,Hermes,Apparel,59.66,3.3
ORD-2024808,2024-05-17,Zentral,GLS,Electronics,40.49,2.9
ORD-2028377,2024-05-17,Ost,UPS,Electronics,56.64,3.3
ORD-2026241,2024-05-17,Sued,DHL,Home,225.08,2.1
ORD-2027786,2024-05-17,Sued,Hermes,Apparel,49.1,6.8
ORD-2028571,2024-05-17,West,DPD,Home,35.92,1.5
ORD-2028752,2024-05-17,Ost,GLS,Electronics,83.55,5.4
ORD-2027800,2024-05-17,Sued,DHL,Electronics,24.11,2.0
ORD-2026567,2024-05-17,West,GLS,Electronics,46.99,3.1
ORD-2026481,2024-05-17,West,UPS,Home,67.71,2.2
ORD-2028850,2024-05-17,Sued,Hermes,Apparel,22.56,1.0
ORD-2028427,2024-05-17,Sued,DHL,Electronics,66.36,2.5
ORD-2027454,2024-05-18,Nord,GLS,Food,30.56,6.4
ORD-2026557,2024-05-18,West,GLS,Home,49.86,4.5
ORD-2027462,2024-05-18,West,GLS,Home,27.47,1.0
ORD-2028167,2024-05-18,West,DHL,Electronics,57.73,2.8
ORD-2024102,2024-05-18,Zentral,GLS,Books,86.28,2.5
ORD-2028067,2024-05-18,Nord,Hermes,Home,91.98,5.2
ORD-2028865,2024-05-18,Zentral,DHL,Electronics,35.62,2.0
ORD-2027957,2024-05-18,Sued,DHL,Electronics,36.2,4.1
ORD-2028473,2024-05-18,Sued,UPS,Food,51.08,2.1
ORD-2024997,2024-05-18,Sued,UPS,Food,72.49,2.6
ORD-2027695,2024-05-18,Ost,DHL,Electronics,37.23,1.1
ORD-2028652,2024-05-18,Sued,DHL,Electronics,71.56,1.9
ORD-2027057,2024-05-18,Sued,GLS,Books,53.79,4.7
ORD-2028508,2024-05-19,Nord,UPS,Apparel,32.11,9.2
ORD-2028268,2024-05-19,Zentral,DPD,Apparel,40.61,1.3
ORD-2024266,2024-05-19,Sued,GLS,Food,37.09,3.8
ORD-2027490,2024-05-19,West,Hermes,Books,123.98,2.8
ORD-2026590,2024-05-19,Zentral,DHL,Apparel,120.45,2.0
ORD-2028820,2024-05-19,Sued,DHL,Electronics,24.47,1.4
ORD-2027733,2024-05-19,Sued,DHL,Home,33.14,2.7
ORD-2024989,2024-05-19,West,DPD,Electronics,47.9,3.6
ORD-2025529,2024-05-19,Sued,DHL,Apparel,26.48,4.2
ORD-2026406,2024-05-20,Ost,DPD,Apparel,30.89,3.1
ORD-2025216,2024-05-20,Sued,DHL,Apparel,236.1,2.7
ORD-2028199,2024-05-20,Zentral,DHL,Apparel,61.29,1.8
ORD-2024607,2024-05-20,Nord,DHL,Home,64.54,2.7
ORD-2025499,2024-05-20,West,GLS,Food,39.78,2.9
ORD-2028285,2024-05-20,West,Hermes,Apparel,24.47,5.1
ORD-2025135,2024-05-20,West,GLS,Apparel,90.58,1.9
ORD-2027705,2024-05-20,Ost,UPS,Food,25.57,1.4
ORD-2028597,2024-05-20,West,DHL,Apparel,86.04,3.7
ORD-2024640,2024-05-20,Zentral,DHL,Food,18.1,1.1
ORD-2026197,2024-05-20,Sued,GLS,Books,109.8,2.1
ORD-2026417,2024-05-20,Nord,GLS,Electronics,77.71,13.1
ORD-2027237,2024-05-20,Zentral,DHL,Food,52.87,2.8
ORD-2027582,2024-05-20,Zentral,Hermes,Electronics,27.09,2.3
ORD-2028013,2024-05-20,Sued,DPD,Apparel,73.2,3.4
ORD-2027978,2024-05-20,Nord,DHL,Electronics,5.51,2.6
ORD-2028552,2024-05-20,Zentral,DHL,Apparel,101.42,3.7
ORD-2026158,2024-05-20,West,UPS,Home,51.37,1.8
ORD-2027103,2024-05-21,West,DPD,Electronics,5.45,4.0
ORD-2026073,2024-05-21,Zentral,GLS,Home,82.68,3.8
ORD-2027087,2024-05-21,Ost,DHL,Books,8.11,2.3
ORD-2024993,2024-05-21,Zentral,DHL,Apparel,36.45,2.9
ORD-2026872,2024-05-21,Sued,DHL,Apparel,52.32,2.3
ORD-2026345,2024-05-21,Ost,UPS,Apparel,17.45,3.0
ORD-2027231,2024-05-21,Zentral,DPD,Electronics,25.35,3.8
ORD-2025519,2024-05-21,Nord,DHL,Food,91.15,2.8
ORD-2027142,2024-05-21,West,DHL,Home,62.07,3.8
ORD-2024386,2024-05-21,Zentral,Hermes,Electronics,22.92,1.0
ORD-2028907,2024-05-21,Sued,DPD,Electronics,39.2,2.6
ORD-2025064,2024-05-22,Ost,DHL,Apparel,18.55,3.1
ORD-2026238,2024-05-22,Sued,Hermes,Apparel,26.78,5.5
ORD-2028901,2024-05-22,Sued,UPS,Electronics,49.95,1.8
ORD-2025447,2024-05-22,Sued,DPD,Apparel,92.92,3.5
ORD-2024676,2024-05-22,Nord,UPS,Electronics,82.19,2.6
ORD-2026112,2024-05-22,Nord,GLS,Books,117.94,1.7
ORD-2024387,2024-05-22,Ost,DHL,Electronics,13.05,1.7
ORD-2028829,2024-05-22,Ost,DHL,Electronics,68.86,1.0
ORD-2027874,2024-05-22,Nord,UPS,Electronics,48.0,2.1
ORD-2026108,2024-05-22,Sued,Hermes,Food,30.15,1.7
ORD-2025837,2024-05-22,Sued,UPS,Home,63.33,3.3
ORD-2026363,2024-05-22,Sued,DHL,Food,60.21,1.8
ORD-2027311,2024-05-22,Sued,DHL,Home,68.7,3.3
ORD-2026937,2024-05-22,Zentral,DHL,Home,69.59,2.3
ORD-2024147,2024-05-22,Nord,GLS,Books,43.92,15.1
ORD-2026869,2024-05-22,Zentral,Hermes,Apparel,75.08,3.5
ORD-2027080,2024-05-22,Nord,DHL,Home,49.8,1.9
ORD-2026672,2024-05-23,Sued,GLS,Food,32.97,3.9
ORD-2026169,2024-05-23,Sued,UPS,Electronics,22.16,2.1
ORD-2024680,2024-05-23,West,DHL,Apparel,34.05,1.9
ORD-2024464,2024-05-23,Ost,DHL,Apparel,80.51,1.8
ORD-2024577,2024-05-23,Ost,Hermes,Home,138.19,5.9
ORD-2028633,2024-05-23,West,DHL,Home,24.76,3.2
ORD-2024583,2024-05-23,Ost,UPS,Electronics,48.33,1.4
ORD-2025225,2024-05-23,Zentral,Hermes,Electronics,75.11,3.1
ORD-2024232,2024-05-23,West,GLS,Electronics,101.16,2.2
ORD-2024259,2024-05-23,West,DPD,Books,40.63,2.9
ORD-2028942,2024-05-23,Nord,DHL,Home,19.37,2.9
ORD-2026917,2024-05-23,Zentral,DPD,Electronics,230.41,3.7
ORD-2026322,2024-05-23,Nord,DPD,Books,37.37,14.5
ORD-2024425,2024-05-23,Nord,GLS,Apparel,33.64,3.0
ORD-2027617,2024-05-23,Nord,Hermes,Apparel,43.43,1.3
ORD-2026060,2024-05-24,Sued,GLS,Electronics,24.32,1.0
ORD-2025761,2024-05-24,Nord,UPS,Books,51.99,2.6
ORD-2027478,2024-05-24,Sued,GLS,Home,25.03,4.3
ORD-2024431,2024-05-24,West,DPD,Books,26.76,4.6
ORD-2025066,2024-05-24,Sued,DHL,Electronics,176.44,1.9
ORD-2024702,2024-05-24,Nord,DHL,Food,40.71,1.9
ORD-2024915,2024-05-24,West,DHL,Food,43.77,2.9
ORD-2028386,2024-05-24,West,GLS,Electronics,285.26,5.3
ORD-2025961,2024-05-24,Sued,DHL,Books,35.39,2.5
ORD-2024752,2024-05-24,Zentral,DPD,Electronics,185.18,4.9
ORD-2026319,2024-05-24,Zentral,GLS,Food,34.01,2.6
ORD-2025575,2024-05-24,Zentral,DHL,Electronics,73.91,2.2
ORD-2027614,2024-05-24,Ost,DHL,Apparel,105.11,1.0
ORD-2024621,2024-05-24,Nord,DHL,Books,214.34,2.0
ORD-2024923,2024-05-25,Nord,GLS,Electronics,159.54,2.2
ORD-2026225,2024-05-25,Sued,DPD,Electronics,31.66,2.4
ORD-2026421,2024-05-25,West,GLS,Books,108.77,3.3
ORD-2026250,2024-05-25,Nord,DPD,Home,130.19,1.5
ORD-2026172,2024-05-25,Zentral,DPD,Apparel,30.49,2.8
ORD-2025522,2024-05-25,Ost,Hermes,Electronics,48.47,3.1
ORD-2027299,2024-05-25,Zentral,UPS,Books,145.07,2.1
ORD-2028657,2024-05-25,Sued,DHL,Home,110.04,12.7
ORD-2028762,2024-05-25,West,UPS,Electronics,44.07,3.0
ORD-2027743,2024-05-25,Nord,DPD,Books,44.53,1.9
ORD-2027353,2024-05-25,Sued,DHL,Home,92.59,2.0
ORD-2024724,2024-05-25,Sued,GLS,Electronics,40.89,1.8
ORD-2024598,2024-05-25,West,Hermes,Apparel,79.34,5.7
ORD-2026763,2024-05-25,Nord,DHL,Food,52.87,2.9
ORD-2025337,2024-05-25,Nord,Hermes,Apparel,35.39,1.8
ORD-2027537,2024-05-26,Ost,DHL,Home,134.27,2.6
ORD-2025745,2024-05-26,Sued,Hermes,Food,28.84,3.1
ORD-2027190,2024-05-26,West,Hermes,Books,66.26,4.1
ORD-2024243,2024-05-26,West,DHL,Home,20.24,2.0
ORD-2028584,2024-05-26,Nord,UPS,Books,87.68,2.9
ORD-2025877,2024-05-26,Sued,GLS,Home,321.37,3.6
ORD-2024272,2024-05-26,Ost,DHL,Apparel,109.63,3.1
ORD-2027699,2024-05-26,Ost,DHL,Books,140.4,3.2
ORD-2028650,2024-05-26,Sued,Hermes,Apparel,27.02,4.8
ORD-2027108,2024-05-26,Ost,Hermes,Books,224.21,4.5
ORD-2024492,2024-05-26,Sued,Hermes,Home,32.14,6.4
ORD-2024670,2024-05-26,Nord,UPS,Books,30.06,2.5
ORD-2026071,2024-05-26,West,DHL,Electronics,44.34,1.8
ORD-2027501,2024-05-26,Zentral,Hermes,Books,55.46,5.1
ORD-2027304,2024-05-26,Nord,DHL,Electronics,28.29,3.2
ORD-2028241,2024-05-26,Nord,DHL,Home,19.92,2.1
ORD-2024430,2024-05-26,Nord,Hermes,Books,63.06,3.7
ORD-2027481,2024-05-26,Zentral,DPD,Food,91.85,4.0
ORD-2024324,2024-05-26,Ost,Hermes,Home,63.39,4.7
ORD-2025283,2024-05-26,Zentral,Hermes,Apparel,52.75,1.0
ORD-2028090,2024-05-26,Ost,DHL,Apparel,21.53,3.1
ORD-2025631,2024-05-26,Zentral,DHL,Electronics,35.69,1.0
ORD-2027270,2024-05-26,Ost,UPS,Food,28.9,1.8
ORD-2024645,2024-05-27,Sued,DHL,Apparel,77.53,1.1
ORD-2028336,2024-05-27,Zentral,DPD,Electronics,74.92,4.7
ORD-2025818,2024-05-27,Sued,DHL,Home,73.3,2.8
